"pathway","pval","padj","log2err","ES","NES","size","leadingEdge","timepoint","celltype","sample","info"
"HALLMARK_ALLOGRAFT_REJECTION",0.00130110252042933,0.00813189075268334,0.45505986738723,-0.676091199357726,-1.53151134328431,188,"RPS19;B2M;CTSS;RPL39;RPS3A;RPS9;HLA-DRA;RPL9;CD74;HLA-A;TIMP1;HLA-E;GBP2;PSMB10;FLNA;IGSF6;SPI1;SRGN;CFP;ITGB2;PTPN6;PTPRC;NPM1;HLA-DMA;HCLS1;STAT1;CD47;EIF5A;WAS;CCL5;LTB;IFNGR1;GZMA;HLA-DQA1;GPR65;UBE2D1;HLA-DMB;CD3D","Long-term Post-flight","CD16 Mono","PBMC","Hallmark"
"HALLMARK_APICAL_SURFACE",0.00155346874528467,0.00863038191824816,0.45505986738723,0.812986639747381,1.54933376869865,44,"SULF2;LYN;B4GALT1;PLAUR;ATP8B1;CRYBG1;CROCC;ADIPOR2;APP;NCOA6;FLOT2","Long-term Post-flight","CD16 Mono","PBMC","Hallmark"
"HALLMARK_ESTROGEN_RESPONSE_EARLY",0.0012635465183887,0.00813189075268334,0.45505986738723,0.64957767010927,1.51538948078644,191,"SVIL;CD44;NCOR2;ITPK1;GAB2;TIAM1;PAPSS2;B4GALT1;BCL11B;IGF1R;BCL2;KDM4B;AFF1;TMEM164;SH3BP5;MED13L;ADCY9;RRP12;RAB31;ABAT;FDFT1;FKBP5;CHPT1;RASGRP1;RPS6KA2;SIAH2;FAM102A;ELOVL5;CBFA2T3;FCMR;ABLIM1;TGIF2;RETREG1;SLC37A1;AMFR;SNX24;IL6ST;HES1;MAST4;ASB13;KLF10;LRIG1;DHRS3;RARA;OVOL2;ISG20L2;ADD3;ABCA3;SLC1A4","Long-term Post-flight","CD16 Mono","PBMC","Hallmark"
"HALLMARK_INTERFERON_ALPHA_RESPONSE",1.30599822036387e-05,0.000217666370060644,0.593325476396405,-0.852387899791599,-1.8050428308673,96,"B2M;IFITM3;HLA-C;IFITM2;CD74;PSME2;TXNIP;IFI30;PSME1;PSMB9;LY6E;GBP2;PSMB8;GBP4;CASP1;LAP3;BST2;IRF1;ISG15;UBE2L6;OAS1;CD47;IFIT3;IFITM1;TENT5A;SAMD9L;NMI;IFI35;PARP9;PSMA3;SAMD9;EPSTI1;IFIT2;TRAFD1;IRF7;IRF2;ISG20;CASP8;MX1;DDX60;IFI44;STAT2;MOV10;LPAR6;NUB1;TAP1","Long-term Post-flight","CD16 Mono","PBMC","Hallmark"
"HALLMARK_INTERFERON_GAMMA_RESPONSE",0.000576594089448618,0.00576594089448618,0.477270815362862,-0.709420085645704,-1.61207464150439,197,"B2M;IFITM3;HLA-B;IFITM2;HLA-DRB1;CD74;HLA-A;FGL2;PSME2;TXNIP;IFI30;PSME1;PSMB9;LY6E;MT2A;PSMB10;PSMB8;TNFSF10;GBP4;CASP1;LAP3;BST2;VAMP5;SOD2;IRF1;ISG15;UBE2L6;PTPN6;VAMP8;SRI;PSMA2;HLA-DMA;STAT1;IFIT3;CCL5;MYD88;SAMD9L;ARL4A;NMI;SAMHD1;PSMB2;IFI35;RBCK1;GZMA;HLA-DQA1;APOL6;SECTM1;PSMA3;FCGR1A;EPSTI1;IFIT2;TRAFD1;BTG1;OAS2;IRF7;UPP1;IRF2;ISG20;FPR1;CASP4;OAS3;LYSMD2;CASP8;NFKBIA;CASP7;MX1;IL10RA;ZBP1;DDX60;CDKN1A","Long-term Post-flight","CD16 Mono","PBMC","Hallmark"
"HALLMARK_KRAS_SIGNALING_DN",0.00213503841691748,0.0106751920845874,0.431707695803346,0.645290201994693,1.48983700958563,175,"CAMK1D;PTPRJ;ZBTB16;VPS50;CDKAL1;KMT2D;CPEB3;SLC16A7;PRKN;TG;MAST3;NR6A1;DTNB;SIDT1;FGGY;MTHFR;SGK1;SPHK2;GTF3C5;CHRNG;CLSTN3","Long-term Post-flight","CD16 Mono","PBMC","Hallmark"
"HALLMARK_MITOTIC_SPINDLE",0.00115092827921654,0.00813189075268334,0.45505986738723,0.65196312693448,1.52913157821145,199,"MYO9B;DOCK2;NEDD9;SSH2;AKAP13;ABR;TIAM1;FGD4;TRIO;PREX1;DLG1;NOTCH2;EPB41;ARHGEF3;SEPTIN9;ITSN1;NIN;SOS1;CAPZB;FGD6;CLASP1;RASA2;RABGAP1;ROCK1;CNTRL;CDC27;CCDC88A;RANBP9;CSNK1D;ABL1;ARHGEF7;APC;BCR;ARFGEF1;LATS1;CLIP2;MARK4;CLIP1;SUN2;NF1;TLK1;ATG4B;VCL;DOCK4;KIF1B;ARHGEF11;GSN;PXN;ARHGAP4;PAFAH1B1;RAPGEF6;PKD2;RICTOR;PCNT;MYO1E;RAB3GAP1;EZR;TSC1;RASA1;PCM1;PDLIM5;ARHGAP27;TUBGCP2;STAU1;RASAL2;TBCD;HOOK3;MAP3K11;TUBGCP5;PCGF5;DYNC1H1;DST;EPB41L2;CEP250;NCK2;CD2AP;ALS2;INCENP;PALLD;OPHN1;TUBD1;ARHGAP10;RHOT2;KIF5B;CDC42EP4","Long-term Post-flight","CD16 Mono","PBMC","Hallmark"
"HALLMARK_MTORC1_SIGNALING",0.00634590656853879,0.0288450298569945,0.407017918923954,-0.644806220420221,-1.46707720696586,198,"PPIA;FGL2;CORO1A;IFI30;TPI1;PSMA4;PGK1;ENO1;CTSC;PRDX1;SERP1;GAPDH;ACTR3;CFP;ITGB2;HSP90B1;EIF2S2;HSPA5;CALR;M6PR;SEC11A;CACYBP;HSPE1;CCT6A;LDHA;ATP5MC1;CANX;EDEM1;PSMD12;PSMC4;BTG2;PSMA3;PSMD13;SLC9A3R1;GLA;TCEA1;INSIG1;GLRX;LTA4H;TUBA4A;COPS5;UFM1;SDF2L1;HSPD1;HPRT1;PDAP1;GMPS;G6PD;CDKN1A;TES;YKT6;ACTR2;HSPA4;STIP1;DDIT3;PSMC2;IDI1;ARPC5L;EBP;HMGCS1;PFKL;DHFR;ACLY;UCHL5;PSMB5;XBP1;SLC1A5;PPP1R15A;MTHFD2;GSK3B;CXCR4;PPA1;PSMG1;SSR1;SHMT2;ALDOA;FKBP2;ERO1A;DAPP1;QDPR;MAP2K3;SRD5A1;CCNG1","Long-term Post-flight","CD16 Mono","PBMC","Hallmark"
"HALLMARK_MYC_TARGETS_V1",4.49892579356512e-09,1.12473144839128e-07,0.761460801445585,-0.830450879377305,-1.88503008017862,196,"RPL34;RPS2;RPL18;RPS3;RPS6;NAP1L1;RPL6;RPS5;RPL14;PPIA;EEF1B2;RPL22;RACK1;HSP90AB1;RPS10;PSMA4;RPLP0;PSMA7;PGK1;HNRNPC;SLC25A3;PSMB3;PTGES3;HNRNPR;HNRNPA2B1;SET;HNRNPA1;RAN;COX5A;PSMD8;CCT5;EIF4A1;PSMA2;SRSF3;CNBP;EIF4G2;NPM1;SNRPB2;EIF2S2;SSB;SSBP1;CYC1;PCBP1;DEK;PSMA6;SNRPD2;CCT3;HSPE1;LSM7;MRPL23;DDX18;HNRNPU;XRCC6;PPM1G;PSMB2;SNRPG;LDHA;DUT;EIF4H;CANX;C1QBP;PHB2;SNRPD3;SYNCRIP;PSMC4;NDUFAB1;ERH;PRDX3;SERBP1;HNRNPA3;PABPC1;TUFM;RANBP1;SNRPD1;PHB;CCT7;PSMD7;NHP2;ILF2;CCT4;PCNA;PRDX4;YWHAE;TCP1;SF3B3;COPS5;RSL1D1;POLE3;HSPD1;CLNS1A;HPRT1;ACP1;UBE2L3;NCBP2;MRPS18B;BUB3;PA2G4;MRPL9;VDAC1;CBX3;LSM2;GNL3;MCM6;NME1;APEX1","Long-term Post-flight","CD16 Mono","PBMC","Hallmark"
"HALLMARK_OXIDATIVE_PHOSPHORYLATION",1.2365788220321e-09,6.18289411016049e-08,0.788186810800237,-0.833114802650719,-1.89670661844584,200,"SLC25A6;NDUFA4;COX7C;ATP5F1E;UQCRB;COX4I1;COX6A1;COX6C;COX8A;COX7A2;COX6B1;COX5B;NDUFA1;ATP5MG;SLC25A3;COX7B;ATP6V1G1;SLC25A5;ATP5MC2;ATP5MC3;ATP5MF;NDUFB2;ATP5PO;ATP5F1B;ATP6V0C;ATP5F1A;NDUFB7;ATP6V0B;UQCR11;ATP6V0E1;UQCR10;NDUFC2;COX5A;GPX4;UQCRH;NDUFS6;NDUFB8;NDUFS7;ATP5PD;ATP5PF;NDUFA6;MDH2;ATP5PB;UQCRFS1;NDUFB3;ATP5F1D;ATP5F1C;MGST3;NDUFB4;CYC1;ATP6V1F;NDUFA2;NDUFB5;NDUFV2;ECH1;NDUFB1;UQCRQ;ETFB;BAX;NDUFA7;NDUFA3;TOMM22;VDAC2;LDHA;SUCLG1;CYCS;ATP5MC1;HADHA;IDH3G;PHB2;NDUFC1;NDUFAB1;UQCRC1;HSD17B10;PRDX3;NDUFB6;MDH1;POLR2F;ACAA2;NDUFS1;NDUFA8;COX17;ECHS1;SDHC;SURF1;NDUFS2;ISCU;TIMM10;SDHD;LDHB;MRPS12;UQCRC2;TIMM8B;LRPPRC;MRPS30;DLD;MPC1;IDH2;CASP7;ATP5ME;COX7A2L;NDUFS8;NDUFV1;MRPL35;SLC25A11;TIMM13;FDX1;PDHB;GRPEL1;NDUFA5;MRPS22;VDAC1;MRPL15;PDHA1;OXA1L;NDUFA9;FH;PDP1;HCCS;ACADVL;NDUFS3;MRPS15;MRPL34;CYB5R3;MRPL11;IDH3B","Long-term Post-flight","CD16 Mono","PBMC","Hallmark"
"HALLMARK_UV_RESPONSE_DN",3.79363946205554e-05,0.000474204932756943,0.557332238758646,0.741668411702907,1.67839152691798,140,"CELF2;ZMIZ1;FYN;RUNX1;PRKCE;NFKB1;PRKCA;ATXN1;PRDM2;ABCC1;VAV2;ATP2B1;IGF1R;NR1D2;GRK5;PIK3CD;CDK13;DLG1;MAP2K5;TENT4A;NOTCH2;RXRA;INPP4B;RASA2;SMAD3;ATP2B4;TGFBR2;MAPK14;NIPBL;NR3C1;PTEN;NEK7;ATRN;SYNE1;WDR37;ACVR2A;DYRK1A;GCNT1;MGMT;BCKDHB;SFMBT1;ATRX;PEX14;TOGARAM1;ATP2C1;ANXA4;SPOP;LPAR1;PDLIM5;SIPA1L1;TGFBR3","Long-term Post-flight","CD16 Mono","PBMC","Hallmark"
"HALLMARK_ALLOGRAFT_REJECTION",0.00183166361490478,0.0152638634575399,0.45505986738723,-0.654078849892175,-1.56472015988636,188,"RPS19;RPS3A;RPL9;RPL39;RPS9;B2M;HLA-DRA;CD74;HLA-A;GZMB;SRGN;HLA-DMA;LTB;NPM1;IRF7;IRF4;PSMB10;ITGB2;HLA-E;CAPG;TGFB1;SPI1;EIF5A;TAPBP;CFP;TIMP1;FLNA;HLA-DQA1;EIF3D;CXCR3;HLA-DMB;PTPN6;STAT4;CD3D;UBE2N;CCL5;CD4;GPR65;WAS;CD7;MRPL3;TAP1;CSK;DEGS1;IGSF6;ICAM1;CD247;SIT1","Immediately Post-flight","DC","PBMC","Hallmark"
"HALLMARK_HEDGEHOG_SIGNALING",0.000975850509883298,0.00975850509883298,0.477270815362862,0.821558686355311,1.58710889055043,36,"RTN1;RASA1;NF1;NRP1;CDK6;OPHN1;ETS2;UNC5C","Immediately Post-flight","DC","PBMC","Hallmark"
"HALLMARK_MYC_TARGETS_V1",7.36220055373439e-14,3.68110027686719e-12,0.954541630725724,-0.861717585173433,-2.06410040027373,196,"RPS2;RPL34;RPL18;RPS3;RPS6;RPL6;RPLP0;RPS5;RPL22;RACK1;RPL14;EEF1B2;PPIA;RPS10;PABPC1;HNRNPA1;HSP90AB1;EIF4A1;SLC25A3;NPM1;SET;PSMA7;XRCC6;PSMB3;RAN;COX5A;PHB;DDX21;SNRPD2;PCBP1;NAP1L1;PTGES3;PSMA2;PGK1;FBL;PHB2;PSMA4;PPM1G;RNPS1;HNRNPC;PSMB2;SRSF3;APEX1;LSM7;UBE2L3;YWHAE;LDHA;PSMD7;TUFM;SRSF7;EIF4H;EIF1AX;NHP2;EIF3D;CYC1;NDUFAB1;HSPE1;C1QBP;HDGF;TRIM28;SSBP1;SNRPD1;GSPT1;PSMD8;ILF2;CANX;DUT;SERBP1;SNRPA1;SNRPA;RSL1D1;RANBP1;PSMA1;SNRPG;EIF2S2;NOLC1;SSB;CCT7;AP3S1;PA2G4;SNRPD3;EIF4G2;SRSF2;MRPL23;HNRNPR;TCP1;CCT2;ODC1;TXNL4A;LSM2;SNRPB2;EIF3B;ERH;CNBP;GLO1;RRM1;EIF4E;SRM;POLD2;PRDX3;ORC2;USP1;NOP56;NME1;RUVBL2;PRDX4;KPNB1;PCNA;IMPDH2;PSMC4;KPNA2;CDK4;POLE3;DDX18;IFRD1;TOMM70;PSMD3","Immediately Post-flight","DC","PBMC","Hallmark"
"HALLMARK_OXIDATIVE_PHOSPHORYLATION",2.92334102712604e-10,7.3083525678151e-09,0.814035837847908,-0.821382691323618,-1.97772212679094,200,"COX4I1;ATP5F1E;SLC25A6;COX7C;ATP5MC2;ATP5MG;UQCRB;COX8A;NDUFA4;SLC25A5;COX6A1;COX6B1;ATP5F1A;SLC25A3;COX6C;ATP5MC3;NDUFC2;ATP6V0C;ATP6V0B;NDUFA1;ATP5F1D;UQCRH;NDUFB8;COX7A2;LDHB;ATP6V1G1;UQCR11;COX5A;ATP5F1B;COX5B;COX7B;ATP5MF;ATP5ME;NDUFS6;GPX4;ATP5PO;NDUFB2;NDUFB7;MDH2;PHB2;NDUFV2;BAX;ATP6V1F;NDUFS7;ATP5PF;NDUFS4;ATP5PB;LDHA;ATP5F1C;TOMM22;CYCS;UQCR10;ATP5PD;NDUFA2;UQCRC2;ACADVL;NDUFB4;CYC1;UQCRC1;NDUFAB1;COX7A2L;NDUFA3;ECH1;SUCLG1;NDUFA7;NDUFA6;NDUFB3;ETFB;UQCRQ;HSD17B10;NDUFS8;SURF1;CYB5R3;ATP6V0E1;UQCRFS1;VDAC2;TIMM13;NDUFB1;NDUFA5;SDHB;OXA1L;ECHS1;MGST3;ACO2;NDUFC1;TIMM10;COX17;NDUFB6;ATP5MC1;POLR2F;MRPL34;SUPV3L1;IDH3G;TIMM8B;HSPA9;MDH1;IDH3A;MPC1;ATP6AP1;MRPS12;MRPS15;HADHA;ACAA1;SLC25A20;PRDX3;TCIRG1;ATP6V1D;SLC25A11;IDH2;ISCA1;NDUFV1;NDUFS3;OAT;FH;NDUFA8;FDX1;TOMM70;MRPL11;ISCU;RHOT2;NDUFS2;GRPEL1;MRPL35;ATP6V1H;MRPS30;SDHD;HADHB;GOT2;AIFM1;LRPPRC","Immediately Post-flight","DC","PBMC","Hallmark"
"HALLMARK_P53_PATHWAY",0.000768301519334716,0.00960376899168394,0.477270815362862,-0.670972736521591,-1.60984838050618,193,"RPS12;RPL18;RPL36;RACK1;S100A4;HINT1;VAMP8;S100A10;IFI30;BTG1;FOS;LDHB;TGFB1;BAX;DDIT4;IP6K2;BLCAP;MDM2;MKNK2;SAT1;PPP1R15A;CTSD;FAM162A;TRAF4;IRAK1;SLC7A11;TOB1;MXD4;DNTTIP2;CASP1;ST14;TAP1;DCXR;SLC3A2;RPS27L;TAX1BP3;BAIAP2;RAP2B;PCNA;KLF4;PLXNB2;SEC61A1;ACVR1B;SERTAD3;PPM1D;ADA;ISCU;ZMAT3;MAPKAPK3;CCNK;EI24;GADD45A;JUN;TRIAP1;RNF19B;RALGDS;CGRRF1;HRAS;RXRA;BAK1;HBEGF;SP1;SPHK1;CD81;DRAM1;IER3;TPRKB;CDK5R1;DDB2;CEBPA","Immediately Post-flight","DC","PBMC","Hallmark"
"HALLMARK_UV_RESPONSE_DN",0.000457006677463594,0.00761677795772656,0.49849310876659,0.695090623227352,1.62323531633674,140,"ATP2B1;PRKCE;NIPBL;CELF2;NRP1;NOTCH2;RUNX1;ZMIZ1;MAPK14;ATP2C1;DYRK1A;MAP2K5;ATRX;NEK7;SIPA1L1;ATRN;CDK13;PHF3;PRKCA;ATXN1;NR3C1;PTEN;DLG1;FYN;PTPRM;SMAD3;GCNT1;MGLL;WDR37;IGF1R;SDC2;TGFBR2;RBPMS;PLCB4;AKT3;BCKDHB;PRDM2;ATP2B4;ADD3;PDLIM5;ACVR2A;SPOP;SYNE1;MRPS31;ANXA4;TFPI;YTHDC1;ICA1;CDC42BPA;TOGARAM1","Immediately Post-flight","DC","PBMC","Hallmark"
"HALLMARK_ALLOGRAFT_REJECTION",0.00483515803194467,0.0402929835995389,0.407017918923954,-0.670446743772674,-1.49469305400539,188,"RPS3A;RPL39;RPS19;RPL9;B2M;RPS9;HLA-DRA;CD74;GZMB;HLA-A;IRF7;HLA-DMA;NPM1;HLA-DQA1;CAPG;IRF8;PSMB10;LTB;TIMP1;EIF5A;SRGN;SPI1;IGSF6;HLA-DMB;CD4;CTSS;STAT1;CXCR3;EIF3D;PTPRC;ABI1;TAP1;CCL5;CD47;CD3D;DEGS1;GZMA;NME1;WAS;IL16;NCF4;ABCE1;ITGB2;IL18;HCLS1;PTPN6;TAPBP;CFP","Long-term Post-flight","DC","PBMC","Hallmark"
"HALLMARK_MITOTIC_SPINDLE",0.000870551112806756,0.0108818889100845,0.477270815362862,0.643468553148045,1.52330650857091,199,"DOCK2;AKAP13;MYO9B;NEDD9;PREX1;EZR;SSH2;TRIO;ABR;FGD4;ARHGEF3;CNTRL;CAPZB;MYH9;CSNK1D;MYO1E;SEPTIN9;SOS1;EPB41;NOTCH2;BCR;NIN;RAPGEF6;ABL1;DLG1;NF1;TIAM1;CDC27;WASF2;ROCK1;CLASP1;RASA1;APC;ARHGAP4;PKD2;DST;CLIP1;FLNB;SUN2;TLK1;RFC1;RASAL2;HOOK3;NCK2;STAU1;CDK5RAP2;KLC1;MARK4;RABGAP1;TUBGCP3;PCGF5;ITSN1;NUMA1;RASA2;DYNC1H1;PAFAH1B1;RANBP9;PXN;TUBGCP2;FGD6;TSC1;KIF1B;ARHGEF7;PDLIM5;ATG4B;OPHN1;DOCK4;CEP192;ARFGEF1;RHOT2;TBCD;TUBD1;PCNT;ARHGEF11;ARHGAP27;SPTAN1","Long-term Post-flight","DC","PBMC","Hallmark"
"HALLMARK_MYC_TARGETS_V1",8.45724098231797e-11,3.80914328237296e-09,0.839088935621274,-0.856350024154716,-1.92721613857516,196,"RPL6;RPL18;RPS6;RPS3;RPL34;RPS2;RPS5;RPLP0;RPL14;RPL22;EEF1B2;RACK1;PPIA;HNRNPC;RPS10;NPM1;HSP90AB1;HNRNPA1;HNRNPA2B1;SLC25A3;NAP1L1;PSMA7;COX5A;PSMB3;SET;PHB;APEX1;C1QBP;PSMA2;RAN;PHB2;PSMA4;PGK1;PABPC1;HNRNPR;SNRPD2;LSM7;SSBP1;PSMB2;NHP2;ERH;SRSF3;NDUFAB1;EIF4A1;PSMA6;TUFM;SNRPB2;PSMD8;CNBP;HSPE1;CCT3;CYC1;CANX;PRDX3;SERBP1;PCBP1;PTGES3;PPM1G;CCT7;EIF3D;RANBP1;SNRPD1;SSB;HNRNPA3;MRPL23;FBL;XRCC6;EIF4G2;EIF2S2;DUT;SNRPG;LDHA;GLO1;VDAC1;PSMC4;YWHAE;LSM2;UBE2L3;ACP1;ILF2;ODC1;PA2G4;MRPL9;PSMD7;NME1;SNRPD3;PSMD3;HNRNPU;PCNA;MCM6;SNRPA;SYNCRIP;NOLC1;RSL1D1;ABCE1;CCT5;SRM;HDGF;RUVBL2;BUB3;TRIM28;PRDX4;IMPDH2;POLE3;COPS5;MRPS18B;TCP1","Long-term Post-flight","DC","PBMC","Hallmark"
"HALLMARK_OXIDATIVE_PHOSPHORYLATION",1.52365731294918e-10,3.80914328237296e-09,0.826657301178302,-0.853599376957289,-1.92496544836102,200,"ATP5F1E;COX4I1;SLC25A6;ATP5MG;NDUFA4;COX8A;COX7C;UQCRB;COX6A1;SLC25A5;ATP5MC2;COX6B1;ATP5MC3;COX6C;ATP6V1G1;COX7A2;COX5B;ATP5MF;NDUFA1;ATP5F1A;SLC25A3;UQCRH;COX5A;ATP5PO;NDUFC2;NDUFV2;ATP6V0B;LDHB;NDUFB8;ATP5F1D;ATP5PB;ATP5F1B;UQCR11;COX7B;NDUFB2;GPX4;ATP5PF;PHB2;ATP6V1F;ATP6V0E1;ATP5MC1;ATP5F1C;ATP6V0C;UQCR10;NDUFB4;NDUFB7;NDUFS7;MDH2;NDUFA2;NDUFA7;ATP5PD;ECH1;IDH3A;NDUFAB1;COX7A2L;UQCRFS1;NDUFB1;BAX;ATP5ME;NDUFS6;TIMM13;ETFB;CYC1;NDUFS4;PRDX3;UQCRQ;NDUFA6;HSD17B10;MRPL34;TIMM8B;TOMM22;NDUFB3;NDUFA3;NDUFB5;TIMM10;NDUFS8;HADHA;MRPS12;ECHS1;MDH1;COX17;IDH3G;CYCS;LDHA;VDAC1;SURF1;VDAC2;ATP6V1H;MRPL11;NDUFS3;NDUFA5;NDUFA8;UQCRC1;SUCLG1;UQCRC2;MGST3;MRPS30;ISCU;FH;NDUFC1;NDUFB6;OXA1L;PDHB;NDUFS2;ATP6V1E1;ATP6AP1;POLR2F;PDHA1;NDUFA9;CYB5A;MRPL15;MRPS22;LRPPRC;ACADVL;ACAA2;MRPS11;CYB5R3","Long-term Post-flight","DC","PBMC","Hallmark"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.00164371060097805,0.0164371060097805,0.45505986738723,0.639769086480285,1.51326083909363,197,"NAMPT;CD83;ATP2B1;B4GALT1;NR4A3;CD44;TNFAIP8;NFKB1;SLC2A3;PTPRE;AREG;NR4A2;MAP3K8;CCNL1;PER1;SAT1;FOSB;RIPK2;SMAD3;PFKFB3;NFAT5;PLAUR;PDE4B;DUSP1;CFLAR;BCL6;TNFAIP2;IRS2;IRF1;TLR2;TNFAIP3;MXD1;FOSL2;SQSTM1;PMEPA1;KYNU;IL7R;GCH1;KLF2;IL1B;NFKB2;KLF9;IFNGR2;NFE2L2;TIPARP;TANK;STAT5A;RELB;LITAF;PTGS2;TNIP1;KDM6B;SOD2;NR4A1;TRIB1;BIRC3;NFIL3;IL6ST;PDLIM5;DUSP2;TGIF1;JAG1;MAP2K3;ICAM1;DRAM1;DDX58;VEGFA;KLF6;EHD1;TRAF1;RELA;TSC22D1;FOSL1;SOCS3;DUSP4;G0S2;ABCA1;IFIH1;PTGER4","Long-term Post-flight","DC","PBMC","Hallmark"
"HALLMARK_UV_RESPONSE_DN",2.70378602220178e-06,4.50631003700297e-05,0.627256739718528,0.746343980114002,1.67766960422889,140,"CELF2;RUNX1;PRKCE;ATP2B1;PRKCA;ZMIZ1;FYN;NFKB1;TENT4A;CDK13;SMAD3;ATXN1;IGF1R;MAP2K5;PRDM2;ATP2B4;INPP4B;NIPBL;NR1D2;NRP1;PIK3CD;NOTCH2;ABCC1;DUSP1;AKT3;SYNE1;NEK7;DLG1;SIPA1L1;MAPK14;DYRK1A;GRK5;WDR37;PEX14;BCKDHB;ATRN;NR3C1;SLC7A1;ADD3;SFMBT1;RASA2;VAV2;INSIG1;RXRA;YTHDC1;SPOP;TGFBR3;TOGARAM1;PDLIM5;PTPRM;SYNJ2;SDC2;ACVR2A;ATP2C1","Long-term Post-flight","DC","PBMC","Hallmark"
"HALLMARK_COAGULATION",0.000438333375034972,0.01662056179849,0.49849310876659,0.747353881277624,1.32133940624773,129,"PF4;A2M;CLU;CPQ;ITGB3;SPARC;THBS1;FYN;GP9;DPP4;PECAM1;ANXA1;CAPN2;GSN;PLEK;GP1BA;KLF7;CTSH;LTA4H;CTSO;LRP1;SERPINA1;WDR1;LAMP2;PROS1","Immediately Post-flight","other","PBMC","Hallmark"
"HALLMARK_MITOTIC_SPINDLE",0.000664822471939602,0.01662056179849,0.477270815362862,0.718477911864632,1.29930484665803,199,"NCK2;VCL;RASA1;ARHGEF3;RAPGEF6;MYH9;TLK1;PCM1;FLNA;ABI1;DLG1;CNTRL;CDK5RAP2;KIFAP3;NIN;SOS1;CLASP1;APC;WASF2;TUBA4A;DYNC1H1;PPP4R2;ARHGEF12;PCGF5;HOOK3;PALLD;ALMS1;EPB41;RABGAP1;MYH10;PREX1;SPTBN1;LRPPRC;ALS2;TUBGCP3;ARHGAP5;NOTCH2;NEDD9;CTTN;RICTOR;SSH2;GSN;TUBGCP2;NCK1;YWHAE;RASA2;NUMA1;CD2AP;ARF6;TBCD;SPTAN1;SMC1A;ABL1;CCDC88A;CEP192;RANBP9;SEPTIN9;TIAM1;WASL;ARHGEF7;CDC42BPA;KIF5B;PKD2;ITSN1;STK38L;NF1;LATS1;EPB41L2;FGD4;KIF20B;KIF22;RAB3GAP1;EZR;SMC3;KLC1;CEP57;CAPZB;ARHGAP10;DOCK2;ARHGAP4;KIF3B;RHOF;MARK4;PAFAH1B1;CENPE;CDC42;DYNLL2;ARFGEF1;SORBS2;PCNT;DST;KATNA1;STAU1;ARHGEF2;ROCK1;BIN1;PXN;FARP1;RFC1;SUN2;CLIP1;TUBGCP5;CDC27;CENPJ;BCR;CNTROB;CEP250;CKAP5;ARHGAP27","Immediately Post-flight","other","PBMC","Hallmark"
"HALLMARK_UV_RESPONSE_DN",0.00217966840552615,0.0363278067587692,0.431707695803346,0.723236295075394,1.28765135135979,140,"INPP4B;ADD3;PRKAR2B;MAP2K5;SYNE1;MGMT;ITGB3;NEK7;BCKDHB;DLG1;TGFBR3;RUNX1;FYN;IGF1R;SPOP;SFMBT1;PRKCA;SMAD3;CDK13;PHF3;AKT3;PTEN;SCAF8;WDR37;GCNT1;NOTCH2;ATXN1;CDKN1B;MRPS31;PEX14;PIK3CD;LTBP1;RASA2;MGLL;MAPK14;ATRX;AGGF1;ACVR2A;DAB2;ANXA4;GRK5;SMAD7;CDC42BPA;ATP2C1;ATP2B4;NFKB1;NIPBL;ARHGEF9","Immediately Post-flight","other","PBMC","Hallmark"
"HALLMARK_ESTROGEN_RESPONSE_EARLY",0.000210875538780041,0.00351459231300068,0.518848077743792,0.744323637073883,1.33424782687645,191,"SLC24A3;TMEM164;SVIL;MED13L;CHPT1;JAK2;AREG;IGF1R;GAB2;ADD3;BCL2;FOS;AFF1;NCOR2;KDM4B;FAM102A;RETREG1;RAB31;MAST4;FLNB;ABLIM1;SIAH2;RRP12;RASGRP1;ABAT;TIPARP;B4GALT1;ITPK1;SH3BP5;FCMR;CD44;TGIF2;NRIP1;SLC9A3R1;LRIG1;RARA;ADCY9;SLC27A2;ZNF185;FKBP5;FDFT1;BCL11B;IL6ST","Long-term Post-flight","other","PBMC","Hallmark"
"HALLMARK_IL2_STAT5_SIGNALING",0.00463790756799917,0.0463790756799917,0.407017918923954,0.714219420475701,1.28049313434171,198,"HIPK2;PHTF2;IGF1R;RHOH;SLC2A3;BCL2;ADAM19;AHR;IKZF2;KLF6;CCND3;NCOA3;MAP3K8;SNX9;MAPKAPK2;CSF1;FAM126B;SOCS2;NFIL3;FGL2;PRNP;ITGA6;TNFRSF1B;AHNAK;IL18R1;SNX14;TTC39B;NFKBIZ;LRRC8C;POU2F1;MXD1;SELL;IGF2R;DENND5A;PLIN2;IL4R;GLIPR2;CD83;CD44;PLAGL1;ITGAV;HK2;LCLAT1;SYNGR2;GALM;ST3GAL4;IL2RA;IL10RA;PLEC;GABARAPL1;LRIG1;TNFSF11;BMPR2;BCL2L1;SLC39A8;LTB;PTRH2;TRAF1;CD86;PLPP1;CKAP4;P4HA1;ALCAM;HUWE1;SPRED2;NDRG1;ANXA4;CD79B;RNH1;ICOS;DCPS;DHRS3;F2RL2;MAFF;CYFIP1;CCND2;P2RX4;EMP1;CTSZ","Long-term Post-flight","other","PBMC","Hallmark"
