"pathway","pval","padj","log2err","ES","NES","size","leadingEdge","timepoint","celltype","sample","info"
"PRC2_EED_DN.V1_DN",0.610714285714286,0.820601971977167,0.0633597010643758,0.389551006882467,0.935447163014146,187,"UTRN;AFF3;FER;PDE4D;TUBGCP2;FKBP5;PTK2B;RAPGEF1;CHM;TGFBR1;PEAK1;INKA2;BTBD7;RNF19A;C1orf112;HIVEP3;ZDHHC6;VAC14;TNK2;PACS1;MFHAS1;TRIM46;USP20;TSC2;OSGEPL1;HELLS;ZWILCH;MICAL1","Immediately Post-flight","DC","PBMC","C6"
"PRC2_EED_DN.V1_UP",0.00127105964864309,0.0312549303234369,0.45505986738723,0.639426642236796,1.52241789368437,176,"HDAC9;BAZ2B;ARHGAP24;MCTP1;BMP2K;TRPS1;ZBTB20;NIBAN1;CACNA2D3;RABGAP1L;BACH1;MS4A4A;RSRP1;IRF8;AVL9;REV3L;HIVEP2;ATXN1;RBM47;DCP2;EVI5;KMT5B;MTSS1;CHST11;PPM1H;CCSER2;KLHL28;CBR4;TTTY14;ADAM17;NR3C2;ENPP2;PTBP2;ERMAP;SERINC5;ZNF277;RNF38;MRS2","Immediately Post-flight","DC","PBMC","C6"
"PRC2_EZH2_UP.V1_DN",0.619642857142857,0.824735915492958,0.0626618230932492,0.388660017624867,0.931553812799614,183,"SLC8A1;AFF3;FOXN3;MIS18BP1;INO80D;FKBP5;ETS1;LPGAT1;CHM;SOGA1;TOX;PEAK1;RNF19A;DEPDC5;NUP43;DPY19L4;PUS7;LEMD3;NR6A1;CENPF;LINS1;SCN3A;KNTC1;EZH2;NUP37;HELLS;MSH5;PILRB;LRP12;DDHD2;ECT2;ATG16L1","Immediately Post-flight","DC","PBMC","C6"
"PRC2_EZH2_UP.V1_UP",0.00460456298678176,0.0669432618847502,0.407017918923954,0.60240790669984,1.44190160249725,182,"MCTP1;SETBP1;PIK3CB;KYNU;IRF8;TBXAS1;ATXN1;ST6GAL1;ANKH;PLCB1;AMMECR1;EYA3;MAN2A1;WDR37;MEGF9;NR3C2;IL6R;PTBP2;MTMR10;DIPK1A;TBC1D19;COL10A1;ASPN;FLVCR2;KLF11;COLEC10;FPR3;ATF6;CNIH3;MTHFD2L;DUSP3;PMEPA1;PKIA;DMD;TTLL7;IDS;SCML1;SLC14A1;PPP2R1B;KIAA0319L","Immediately Post-flight","DC","PBMC","C6"
"PRC2_SUZ12_UP.V1_UP",0.117857142857143,0.384051724137931,0.172324344900946,0.50770854118253,1.2047871321846,173,"DACH1;MCTP1;SETBP1;CACNA2D3;PLEKHA5;CBL;GUCY1A1;ATXN1;DCP2;WDR25;CHST11;ST18;ERMAP;CALML4;IPCEF1;LCP1;MTMR10;MRS2;PRKY;C1orf21;DYNC2LI1;CAB39L;USP46;FCHO1;AGO4;PMEPA1;CTSS;NGB;KIAA0319L;GRIN2C;TNFRSF1B;CBX7;AATK;POLM;ECM2;PTCD2;GGT5;TOM1L2;SERGEF","Immediately Post-flight","DC","PBMC","C6"
"PTEN_DN.V1_UP",0.63898916967509,0.838673285198556,0.0617054053637523,0.389460791872647,0.910133568888235,155,"MAP3K5;CPVL;HS3ST3B1;NREP;CLEC1B;PTPRJ;SSBP2;FNBP1L;TMLHE;SLC16A7;CAMTA1;TEC;TXNIP;ASPN;EPHA4;CCDC102B;C5;LRCH1;CNR2;JAG1;SPOCK1;NGB;LRRC19;ZNF613;PRKN","Immediately Post-flight","DC","PBMC","C6"
"PTEN_DN.V2_DN",0.444247787610619,0.723817516020751,0.0789209638180035,0.439934033453556,1.00776678948151,130,"MAP3K5;VPS50;WIPF1;APBB1IP;NREP;PTEN;CLEC7A;REPS2;TUBB1;BARD1;MGA;ZNF124;HIVEP3;RPGRIP1L;ZFY;CRBN;CYP20A1","Immediately Post-flight","DC","PBMC","C6"
"PTEN_DN.V2_UP",0.817223198594025,0.903553142927642,0.0489954089862481,0.36283914648003,0.828548071726379,127,"RTN1;UTRN;VPS13C;CD86;ULK4;KLHL28;ST3GAL4;CUEDC1;FYB1;ANKMY1;SLC66A3;CA5B;PRKY;LIG4;DENND2A;SAMD4A;AGPAT4;TP53I3;CLIP4;PCSK7;SPOCK1;UPK2;APOL3","Immediately Post-flight","DC","PBMC","C6"
"RAF_UP.V1_DN",0.027019780042326,0.150198189058812,0.352487857583619,0.554226379294793,1.32360532139797,179,"JAK2;VAV3;AUTS2;ALCAM;TRPS1;KYNU;MED13L;CCDC6;PLCB1;TCF12;LPGAT1;JMJD1C;CBFA2T3;CASK;GPATCH2;GPD2;GTF2I;THADA;SH3BGRL;CCDC170;AOPEP;MEGF9;IGF1R;SHQ1;SDC2;SYTL2;PKP4;PLCB4;EPB41L2;PTBP2;BMERB1;INPP5F;RRN3;BTBD3;PALLD;PCSK6","Immediately Post-flight","DC","PBMC","C6"
"RAF_UP.V1_UP",0.24777183600713,0.550927964768795,0.11378726182188,0.457407509350567,1.09915600192765,186,"BLNK;ARHGAP26;MAP3K5;XYLT1;P3H2;SKAP2;ASPH;CD44;CAST;PDE4D;ME2;CRIM1;FYN;ACSL4;MICU1;CREB3L2;MICAL2;FAM13A;RCAN1;NEDD4;CLMN;CERK;OPTN;ABCC4;ARHGEF3;KLHL7;ANKMY2;LRP5;CAPRIN2;TBC1D8;GRAMD2B;TBC1D2B;CAPN2;GAREM1;ERAP1;PKD2","Immediately Post-flight","DC","PBMC","C6"
"RAPA_EARLY_UP.V1_UP",0.588768115942029,0.820601971977167,0.0658311958368866,0.3982302012736,0.928793051965893,152,"GMDS;ASPH;NCOA1;CTBP2;PPP3CA;USP9Y;CASK;TRIM38;PIP5K1B;PDE1B;PDE5A;ATF6;KIAA0040;HERC3;CDK10;GRIN2C;HIVEP1;HBP1;SLC25A42;TNFAIP2;NUDCD3;CLCC1;GATB;GAPDHS;TLE3","Immediately Post-flight","DC","PBMC","C6"
"RB_P107_DN.V1_DN",0.80461811722913,0.903553142927642,0.0501934252649434,0.369184407985367,0.832647521380981,116,"PTPRE;AKAP9;TLR2;PPBP;STX7;EFL1;NME7;SPG11;COG6;LPGAT1;RSRC1;EIF3C;STAT6;CBR4;MBNL3;GBE1;UBE2G2;NFE2L2;GALNT11;PPA2;TMA16;APTX;TDRD7;HSD17B12;PEX3;MYO1D;HSPH1;LACTB2;ANXA4;ELOVL6;CLIP4","Immediately Post-flight","DC","PBMC","C6"
"RB_P130_DN.V1_DN",0.498239436619718,0.765587427001031,0.0727141077934447,0.430278928905017,0.982538657284809,126,"ARHGAP24;RASA1;AKAP9;CAPZA2;VOPP1;AVL9;SNX2;DYNC1I2;RB1;KIF16B;GNS;EVI5;NEAT1;SPG11;C9orf72;PPP4R3B;TMEM87A;MORC3;STAT6;ATP9B;IDH1;TMEM123;MFN1;ATAD1;PRPF38B;RAB8B;UBXN4;COPB1;SPOP;ERAP1;ANKFY1;PARP9;KDM5B;LAMP2;PYROXD1;LARP1B;ARRDC4;SEC23A;NAB1;SLC35F6;TOMM34;ASB13","Immediately Post-flight","DC","PBMC","C6"
"RELA_DN.V1_DN",0.670731707317073,0.849558680733605,0.0577308549299813,0.391379198461349,0.894367105370987,123,"HDAC9;SEZ6L;GCNT1;FMO5;CD53;MBNL2;C1orf21;CUBN;TPTE;RFX2;TACR3","Immediately Post-flight","DC","PBMC","C6"
"RELA_DN.V1_UP",0.936170212765957,0.953124249555737,0.0431901998334182,0.338392595155804,0.780517620112833,140,"NLK;DAPP1;INTS6;KMO;PGGT1B;USP9Y;KLF10;TANK;RREB1;LMO7;PRDM11;TRIM38;KDM5D;PDE5A;GAS7;AP4E1;WASL;CD38;AGPAT4;SRCAP;CDHR5","Immediately Post-flight","DC","PBMC","C6"
"RPS14_DN.V1_UP",0.590747330960854,0.820601971977167,0.0647943366000727,0.391575737585167,0.941325492101915,185,"P2RY14;ALCAM;MDFIC;PTPRE;PID1;ATP8B4;DMXL2;KYNU;ATP8B1;RAB31;FRY;PDE4D;ST3GAL6;TRIM22;RBM47;KMO;CRIM1;CLEC7A;MYO1F;SMAD3;PTPN22;BCL6;LY75;ENPP2;SESN1;NCF2;IL1RAP;IGFBP7;PILRA;RIN2;F13A1;ARHGEF3;SORL1;ADA2;CR1;FLVCR2;CPM;RGL1;SIRPA;SH3BP5;MS4A6A;HCK;CYFIP2;ITGAL;LPXN;SCN3A;ITGAX;JAG1;CTSS;TM6SF1","Immediately Post-flight","DC","PBMC","C6"
"SINGH_KRAS_DEPENDENCY_SIGNATURE",0.675453047775947,0.849558680733605,0.0547939500773363,0.489042952289325,0.868774913343447,20,"DAPP1;SEMA4B","Immediately Post-flight","DC","PBMC","C6"
"SIRNA_EIF4GI_DN",0.319397993311037,0.614311431143114,0.0940503465727813,0.491165209994941,1.08884113789719,91,"MBD5;AKAP10;PBX3;NEK7;TMEM156;PAPSS2;VPS54;CDR2;FAM111A;TANK;IGF2BP2;ADIPOR2;NEDD4;MAP4K3;PDHX;SUPT20H;SNX10;TMA16;SMURF2;ATP2B4;TMEM39A;PDE6D;ENOX2;HSD17B12;C2CD2;PDCD10;SCML2;UAP1;SP140L;STAMBP","Immediately Post-flight","DC","PBMC","C6"
"SNF5_DN.V1_DN",0.0514184397163121,0.242952127659574,0.266350657088526,0.562486977826336,1.29740131303799,140,"SLCO3A1;RFX3;PPBP;RPS6KA2;XIST;CLEC1B;RAB3GAP2;LY75;SLC16A3;ACYP2;SYTL2;SH3RF1;NIPAL2;PDLIM5;TMEM53;SNCA;PKP2;MGST2;CD99L2;MCUB;ESR1;HSD17B7;PTPRK","Immediately Post-flight","DC","PBMC","C6"
"SRC_UP.V1_DN",0.0246171870295124,0.148636794577788,0.352487857583619,0.568294537224802,1.33119579272112,159,"DPYD;ARL15;CPPED1;NRP1;FRMD4B;DTWD1;MACF1;COP1;ACSL4;EMB;RAP1A;COBL;ARRDC3;CARNMT1;PTBP2;ZNF789;OTUD6B;ZNF135;POLR1A;GTF2H2;ZNF782;RRN3;TTC14;PKP2;RNF168;RNF220;POP1;EZH2;ZNF451;FANCL;ABHD3;CAPN12;CMTR2;TRIM73;TREML1;SH3TC2;RTN4IP1;STK17B;GINS1","Immediately Post-flight","DC","PBMC","C6"
"STK33_DN",0.00132296001369045,0.0312549303234369,0.45505986738723,0.590300690477646,1.48261047827379,269,"SLC8A1;CCDC26;RIPOR2;AFF3;ALCAM;VPS13C;LRRK2;FLT3;CACNA2D3;PIK3CB;MAPK14;CAST;NHLRC2;TNKS;MAPKAP1;TANC2;CHML;ALOX5;PPM1H;LYRM7;MPRIP;FAM241A;BTLA;MICAL2;PSTPIP2;ST6GALNAC3;PIP4P2;CCNJ;MGAT4A;LAMP5;BEND6;F13A1;MTR;EEF2K;VKORC1L1;LINC00926;KATNB1;LPCAT2;CYFIP2;CARS2;MAP3K15;HHLA2;ELOVL6;WDR36;POLR3B;NHSL2;SCLY;CEP57;PCCB;VCL;GAS2;CRYBG1;CCDC125;OSBPL1A;ZDHHC23","Immediately Post-flight","DC","PBMC","C6"
"STK33_NOMO_DN",0.0140088242880317,0.120348535929,0.380730400722792,0.55236649524345,1.38734991722842,265,"SLC8A1;AFF3;ALCAM;VPS13C;LRRK2;CAMK1D;FLT3;MAPK14;NHLRC2;TNKS;HEATR5A;FTCDNL1;MAPKAP1;SEMA3C;CHML;ALOX5;LYRM7;FAM241A;BTLA;MICAL2;PSTPIP2;ST6GALNAC3;PIP4P2;NEDD4;MGAT4A;SDK2;LAMP5;SIRPB2;BEND6;F13A1;MTR;BTBD11;CR1;VKORC1L1;LINC00926;KATNB1;DOP1B;LPCAT2;CYFIP2;GCH1;TIGD1;XAF1;CARS2;MAP3K15;TET1;MTHFD2L;HHLA2;ATP6V1C2;WDR36;JDP2;AGO4;NHSL2;CMTM8;TMTC2;PCCB;MZT1;CRYBG1;OSBPL1A;ZDHHC23;PALD1;PAWR;BIK;ALX3;ZNF623;DDAH1;PLCH1;MFSD6;CHPT1;SLC37A4;ZEB1-AS1;BIVM","Immediately Post-flight","DC","PBMC","C6"
"STK33_NOMO_UP",0.000993208477990573,0.0312549303234369,0.45505986738723,0.576536591411176,1.45276873379296,277,"P2RY14;ZEB2;SETBP1;PID1;RELCH;CAMK2D;DAPK1;ADAM28;NRP1;ANKRD12;ASPH;DENND1B;FNDC3A;KYNU;PPBP;UBE2W;ARID5B;GCNT2;TLR1;UBE3C;KMO;NEAT1;MTSS1;SPRED1;GPATCH2;NCEH1;CLEC7A;SYNJ1;KCTD3;ST3GAL1;FAM13A;KLHL28;GLIPR1;SAMD9L;BCL6;SOS1;ACVR1;ARRDC3;APPL2;GBP3;GPRIN3;MAP4K3;BTBD7;TRIP11;RNF19A;TLR6;USP53;PTBP2;TBCEL;CTTNBP2NL;RIN2;HNMT;SLC12A6;STAM2;STX6;DPY19L4;CAPRIN2;ULK2;ARL5B;RAB12;ADGRE2;CACUL1;UEVLD;RAB8B;NKIRAS1;UNK;ABCA1;FAM114A1;HACD4;CNIH3;ELK4;STX12;LCOR;SIGLEC9;CAB39L;FCHO2;SIPA1L2;IL1R2;GNG11;HECTD2;TM6SF1;A2M;ABHD2","Immediately Post-flight","DC","PBMC","C6"
"STK33_SKM_DN",0.00269285793220573,0.0508950149186882,0.431707695803346,0.589148761366651,1.47298615760373,258,"CCDC26;RIPOR2;AFF3;BMP2K;LRRK2;FLT3;CACNA2D3;PIK3CB;BICD1;MAPK14;CAST;CPED1;BANK1;ZMYM6;TANC2;CHML;ALOX5;CRIM1;PPM1H;LYRM7;CEMIP;FAM241A;BTLA;PIP4P2;PRDM11;SH3D19;MSRB3;MTR;EEF2K;SERPINB8;SORL1;PROCR;INTS14;SNTB1;VKORC1L1;TMEM273;SLITRK5;TBL1Y;LINC00926;TMEM144;CYFIP2;CCR2;CC2D2A;CARS2;ELOVL6;WDR36;POLR3B;NHSL2;MOCOS;PCCB;VCL;GAS2;CRYBG1;CCDC125;TANC1;ZDHHC23;GRB10;MCTP2;PAWR;CDK8","Immediately Post-flight","DC","PBMC","C6"
"STK33_SKM_UP",0.114545454545455,0.384051724137931,0.176694268938498,0.485018528556528,1.20651678394674,248,"RTN1;P2RY14;FGD4;SETBP1;PID1;ADAM28;SULF2;ZNF407;ASPH;UBE2W;ARID5B;CREB5;ATRX;MIR646HG;DAAM1;TLR1;CD86;ZNF718;CD36;KMO;EVI5;CYBB;FNBP1L;IL15;AMMECR1;OSBPL11;SNX16;TK2;KLHL28;PTPRM;GLIPR1;CD58;LPAR6;RESF1;ARRDC3;APPL2;GBP3;BTBD7;TRIP11;RNF19A;NCF2;TLR6;ERMAP;ARHGAP42;CD53;MPPED2;PLCXD2;ZNF117;SLC12A6;CYBRD1;LMBRD2;STAM2;STX6;SERAC1;DPY19L4;TBC1D8;ARL5B;MILR1;UNK;CPEB2;PALLD;PRKY;TMOD2;STX12;LCOR;DYNC2LI1;LPXN;PKIB;FCHO2;SIPA1L2;CMTM1;TFPI;GNG11;FGL2","Immediately Post-flight","DC","PBMC","C6"
"STK33_UP",0.00918547075232779,0.0985714736979074,0.380730400722792,0.553630033418006,1.39081081789451,268,"RTN1;P2RY14;ZEB2;SETBP1;PID1;RELCH;DAPK1;ADAM28;SULF2;NRP1;ANKRD12;ASPH;FNDC3A;KYNU;PPBP;UBE2W;ARID5B;CREB5;MIR646HG;DAAM1;TLR1;ATXN1;CD36;KMO;NME7;BTN2A1;FNBP1L;MTSS1;SPRED1;GPATCH2;NCEH1;SYNJ1;SNX16;KLHL28;GLIPR1;SAMD9L;BCL6;LPAR6;SOS1;ACVR1;ARRDC3;APPL2;GBP3;GPRIN3;MAP4K3;BTBD7;TRIP11;RNF19A;NCF2;TLR6;USP53;RIN2;PLCXD2;ZNF117;HNMT;SLC12A6;CYBRD1;LMBRD2;GLCE;STAM2;STX6;DPY19L4;ARL5B;RAB12;CACUL1;MILR1;NKIRAS1;UNK;ABCA1;CPEB2;CNIH3;STX12;LCOR;DYNC2LI1;PKIB;FCHO2;SIPA1L2;CMTM1;TFPI;GNG11;FGL2","Immediately Post-flight","DC","PBMC","C6"
"TBK1.DF_DN",0.000485716947127291,0.0306001676690194,0.49849310876659,0.598196087741429,1.50739202258331,276,"ATP2B1;SHTN1;AKAP9;NF1;MTAP;P3H2;MBP;BACH1;CDK6;RFX7;DENND1B;NLK;UBE2W;NSMAF;MED13L;MIS18BP1;LUC7L3;NCOA3;SMG1;NEK7;LIMS1;SEMA3C;HMBOX1;THOC2;BPTF;DCP2;SMARCA2;PANK3;GALNT7;RPAP3;FNBP1L;CLOCK;DICER1;SLC25A13;ROCK2;RSRC1;RALA;AP1AR;AMMECR1;KCTD3;TNRC6B;ATG2B;SUSD6;SCAF11;OSBPL3;CDR2;KTN1;UFL1;HIPK2;PNISR;ETNK1;NAA15;KLF7;ADAM10;AGFG1;PDHX;HMGCS1;PKP4;CUL5;ARMC1;GALNT11;NSD3;NAA35;SMURF2;DNAJB14;SCARB1;SMC5;TAF15;MTR;BMPR2;TMOD3;DDX60;RRN3;LMO4;IRF2;HIPK3;GTPBP8;ZNHIT6;UBXN4;INSIG2;ERAP1;BCL2L1;TTBK2;ANKFY1;CAVIN2;TTI1;PRKD3;PLEKHA2;TCAF1;SLC26A2;SMAD5;USP46;CBFB;POLR3B;RIF1;PMEPA1;CEP83;ACAP2;ZC2HC1A","Immediately Post-flight","DC","PBMC","C6"
"TBK1.DF_UP",0.253258845437616,0.551422319474836,0.115240003147781,0.430469991272356,1.08321344349631,280,"VCAN;PID1;SLCO3A1;RUNX1;CHD9;AVL9;CCDC6;CSGALNACT2;DAAM1;RNGTT;DMTF1;RB1;TNS3;TEX2;PRPF4B;ZFYVE16;MGLL;TP53BP2;DERA;AOPEP;SLC33A1;SACS;PAQR3;USP10;ACVR1;UXS1;ATP10D;IGF1R;GPHN;GOLGA8A;MRTFB;MAP3K2;STAM;PHF10;TNFRSF10B;SNX10;RIN2;MTCL1;ZDHHC6;ANKMY2;CAMK2G;RNF38;CYBRD1;TTC33;DIPK1A;SMCO4;PHTF2;INPP5F;SLC37A1;NCK2;SNCA;STEAP1B;GTF2H1;KLF11;SIRPA;GALNT10;ITGAV;PPP2R3A;STX12;LINC00342;GCH1;LPXN;PKNOX1;DUSP3;GNG11;TP53I3;SPOCK1;MINDY2;PLEKHF2;MCUB;GOLPH3L;OCRL;DNAJC17;LRP12;DCUN1D2;TMED5;FZD6;TNFAIP2;AGO3;CDK8;SERTAD2;NF2;SH3TC1","Immediately Post-flight","DC","PBMC","C6"
"TGFB_UP.V1_DN",0.137745974955277,0.406146437448219,0.158514105424824,0.491588201736044,1.17664759703283,182,"VAV3;FRMD4B;ARID5B;ZNF292;RBM47;TMEM131L;AP1AR;FAM13A;STK38L;GIT2;BCL6;GPR39;ZXDC;HS3ST1;FNDC3B;MPPED2;ANKMY1;IFT74;MITF;ANKMY2;ATRNL1;SLC5A3;RGL1;CAVIN2;SLC35A1;EHHADH;GCH1;TBX19;SAV1;UPK2;GOLPH3L;CDKN1B;SNAPC4;GNAI1;SERTAD2;HSPG2;SH3TC2;NRSN2;RAB11FIP2;ACKR3;CITED2;CHRNG;DDX58;FSTL3;CYP2E1;IRF5;NPEPPS;FRAT2;HSF2;SAP30;POLL;SMN1;FAM234B;BDKRB2","Immediately Post-flight","DC","PBMC","C6"
"TGFB_UP.V1_UP",0.103571428571429,0.3625,0.184706471207739,0.509847197164294,1.22201944868436,183,"RAPGEF2;CYTH1;FNBP1L;CHST11;JMJD1C;MRTFA;RCOR1;KLF10;MAP3K4;RGS12;KLF7;UBL3;PFKFB3;SLC7A6;SMURF2;TULP4;ADAM22;BMPR2;DACT1;CAPRIN2;TBC1D2B;TFEB;SSBP3;EPHA4;ELK3;ETS2;SMURF1;LEMD3;CCDC93;CARF;OVOL2;SLC26A2;PMEPA1;PKIA;NCOR2;ARHGAP12;SMAD6;ZNF654;CSF1R;CD163;PPP1R13L;LRP12;PLEKHA1;SEC14L2;TLE3;CDK17","Immediately Post-flight","DC","PBMC","C6"
"VEGF_A_UP.V1_DN",0.00107042361290182,0.0312549303234369,0.45505986738723,0.634169737372353,1.52391786060397,186,"PTPRE;SETBP1;CCNH;NRP1;ASPH;LRRFIP1;DNAJC13;CEP170;PRKACB;XRCC4;NCOA3;TTC37;TRAPPC8;NEK7;CBL;SLC4A7;DLEU1;THOC2;FKBP5;MKLN1;MAP3K7;AMD1;CHM;RAP1A;SCAF11;PRMT3;PAPOLA;UFL1;SACS;SLC30A9;MYO5A;NBN;ACADM;RECQL;PNN;BAZ1A;ZNF124;ZNF117;USP13;MMRN1;SULT1B1;MDN1;DHX29;NUP50;ANGPT2;SPTLC2;MBD4;TRIM25;CSE1L;PRPF40A;POP1;RIF1;PUM3;ARMC6;RRP12;UAP1","Immediately Post-flight","DC","PBMC","C6"
"YAP1_DN",0.210873146622735,0.493310229864889,0.119348440591015,0.591998636276163,1.18573858006821,42,"DOCK11;CHCHD3;LIMD1;RFX1;KATNB1;LCA5L;VSNL1;THNSL1;LONRF2;SLC9A1;CACNB4","Immediately Post-flight","DC","PBMC","C6"
"YAP1_UP",0.678747940691928,0.849558680733605,0.0545680646670941,0.437255089443306,0.875796323020993,42,"MAML2;WASHC4;CDK14;RHOQ;SEMA3C;SHLD2;ZNHIT6;FAF2","Immediately Post-flight","DC","PBMC","C6"
"AKT_UP.V1_DN",0.426124197002141,0.654776205149632,0.0916795246008379,0.425607631320731,1.0139117080163,182,"SLCO3A1;PDE4B;IRS2;LIMD1;SLC7A5;ITPKB;TYW1;FUT8;KLF2;FBXO32;ESR2;TEC;STAT5A;PDZRN3;GRAMD1A;NCAM1;NT5DC3;RMND1;SATB1;EIF4E3;DRAM1;AMPD2;DNAJA3;IFFO1;PDIA5;RXRB;TSPAN4;RECK;ZEB1;KCNN4;ADGRL1;ZNF213;PHF1;CNN2;SMARCD3;IL13RA1;SASH1","Long-term Post-flight","DC","PBMC","C6"
"AKT_UP.V1_UP",0.0700636942675159,0.249460043196544,0.248911114434702,0.540235741390378,1.25713169813629,158,"PRKCH;KCNQ1;BID;GAK;NIBAN1;PTPRJ;SEPTIN9;MICU1;CLMN;RASSF1;SUCO;HCK;PREP;GCH1;GPD2;IDI1;SPECC1;CD55;ERO1A;MFSD4A;NFIL3;PDK3;SGPL1;SLC6A6;MAN2B2;ABCA7;PAK1;ADAM10;DUSP10;SEC14L2;KLF6;PLAGL1;LSS;CAMKK1;IL1R1;DHCR24;ACOT9;P2RX5;TMCC3;LDLR;PARM1;GOT1;FXR2;TFRC;PDK1;VILL;ADORA2B;DLG4","Long-term Post-flight","DC","PBMC","C6"
"AKT_UP_MTOR_DN.V1_DN",0.209850107066381,0.4406852248394,0.13880510939114,0.472234380477694,1.12262011719059,179,"SLCO3A1;VCAN;DPYD;RTN1;LIMD1;SLC7A5;ITPKB;TYW1;SPATA5;PRKRIP1;ESR2;TEC;ITSN1;FEZ2;AP2B1;PDZRN3;ITGA6;POLM;SATB1;LRRC1;EIF4E3;AMPD2;MYO1G;CAMKK2;DNAJA3;ERF;PDIA5;RETREG3;TSPAN4;UTP20;KCNN4;PMPCB;STAB1","Long-term Post-flight","DC","PBMC","C6"
"AKT_UP_MTOR_DN.V1_UP",0.0107798889714301,0.0885825658956647,0.380730400722792,0.583285033405961,1.38017750218159,171,"S100A8;KCNQ1;ELL;GAK;NIBAN1;PTPRJ;NIN;DUSP1;MICU1;CLMN;RASSF1;SUCO;HCK;GCH1;GPD2;DAGLB;NFKB2;TRAF3;BCAS2;CD55;ILRUN;SLC44A1;NFIL3;GGA1;PDK3;RASAL3;HMCES;SGPL1;SLC6A6;ZBTB21;TGIF1;MSR1;RAB3IP;MAN2B2;ABCA7;PAK1;ADAM10;DUSP10;SEC14L2;KLF6;ARRDC4;PLAGL1;LSS","Long-term Post-flight","DC","PBMC","C6"
"ALK_DN.V1_DN",0.0801182909319705,0.265655385721797,0.287805130535564,0.585882206434534,1.31682279247767,126,"LDLRAD4;HDAC9;PTK2B;INPP5D;VAV1;TIAM1;SLA;NRDE2;VAV2;CMKLR1;MAEA;ARID3B;VPS37B;MTHFR;KAZN;AP1G2;ZFYVE26;ABHD8;SERPINI2;KCNN4;DOK3;IRF9","Long-term Post-flight","DC","PBMC","C6"
"ATF2_S_UP.V1_DN",0.0107344999652346,0.0885825658956647,0.380730400722792,0.606611586673638,1.44279664211931,176,"NEAT1;CELF2;ITPR1;PID1;KCNAB2;DGKD;RGS2;PCSK7;SIK2;CSGALNACT1;IL4R;TPD52;PISD;CLMN;TENM4;MYO1D;GCH1;DAPK1;IQCG;SBNO2;CEMIP;ACACA;VAV2;PTGS2;TLE3;TREM1;ERO1A;VASH1;IL1RAP;CATSPERG;A2M;SLC7A7;CYP1B1;PADI2;C1RL;ST3GAL6;ABHD8;ADARB1","Long-term Post-flight","DC","PBMC","C6"
"ATF2_UP.V1_DN",0.00157635858282648,0.033103530239356,0.45505986738723,0.64379155510186,1.52654252562951,172,"NEAT1;CELF2;RAB11FIP1;ARHGEF3;PID1;PELI2;FRY;DGKD;PCSK7;AFF1;REV3L;IRS2;CSGALNACT1;TPD52;PISD;MYO1D;GCH1;IQCG;CDK5RAP2;EIF2AK3;CEMIP;ACACA;GOLGA8A;PTGS2;POGZ;TREM1;ATP8B4;HS2ST1;ERO1A;IL1RAP;RBL2;ERAP2;LIMCH1;ACVR2A;CYP1B1;SLC25A28;C1RL;PKP2;DENND4C;PIM1;PER3;PIGN;ROR1;SMAD6;IL1R1;CYBRD1;PDE4DIP;BHLHE40;TAF1C","Long-term Post-flight","DC","PBMC","C6"
"ATF2_UP.V1_UP",0.588362068965517,0.766899524375743,0.0745500777420554,0.402160755508024,0.939621749805668,164,"PACS1;NEDD9;ANKRD11;INPP4B;DIP2A;FAM102A;GNA15;TRPM2;FGR;TSPAN32;DGKZ;YJU2;EMILIN2;ARHGAP22;TCIRG1;SMARCAL1;STAT5A;APBA1;VIPR2;ADAM28;TRIM14;RNF2;LIPE;ASPN;C2CD2L;LIG1;STEAP1B;NNAT;G0S2;DCAF4;BRAP;PLCB4;APAF1;GTF3C5;NEO1","Long-term Post-flight","DC","PBMC","C6"
"ATM_DN.V1_DN",0.197938144329897,0.440168067226891,0.140406238523342,0.51137286849874,1.15518958492371,128,"ST3GAL1;SPTLC2;HS3ST3B1;STK17B;CD14;FER;BMPR2;TEX14;TSPAN32;KCNE1;MIA2;XIAP;PRDM11;RDX;GPSM2;FCN1;NNAT;AP4S1;AZI2;NLGN3;STX2;PPIL2;GMIP;LPAR3;CD69;TAGLN;CLEC4E;HAAO;PLCD1;HCRTR1;KCNC4","Long-term Post-flight","DC","PBMC","C6"
"ATM_DN.V1_UP",0.000245036085439891,0.0145661664689777,0.49849310876659,0.704939986390411,1.60267215704708,136,"PTK2B;CIITA;TXK;GAB2;CSF3R;NUMB;APBA2;SLC7A5;TIAM2;DYSF;ACACA;VAV2;CLCN6;TREM1;MYOM1;F13A1;BEST1;LIPE;LHPP;PHKG1;VEGFA;RGS12;TRAF1;ADARB1;GRIK1;ME3;NFIC;ECM2;EPN1","Long-term Post-flight","DC","PBMC","C6"
"BCAT.100_UP.V1_DN",0.375221238938053,0.616667949211235,0.0880945010398517,0.596514895949083,1.09434678376075,34,"PRKN;RALGPS2;SERGEF;KIAA0319L;TLN2;KLF10;DOCK3;EBLN2;CPLANE1","Long-term Post-flight","DC","PBMC","C6"
"BCAT.100_UP.V1_UP",0.125,0.330624108512528,0.16440575583821,0.658579445692783,1.27436334230853,46,"RUNX1;DUSP6;MICU1;FLVCR2;SASH3;ABCB1;DUSP4;GCNT1","Long-term Post-flight","DC","PBMC","C6"
